@s0 legend "1"
2.786433000000000160e+00 25.45829925  0.13576408
2.791176000000000101e+00 25.43781817  0.12370846
2.795919000000000043e+00 25.43076525  0.12898127
2.800661999999999985e+00 25.46091017  0.12432323
2.805404999999999927e+00 25.419946    0.12846484
2.810147999999999868e+00 25.45022408  0.12315379
2.814890000000000114e+00 25.53632875  0.13092161
2.819633000000000056e+00 25.58195908  0.13507975
2.824375999999999998e+00 25.49436658  0.13206036
2.829118999999999939e+00 25.44036133  0.12948007
2.833861999999999881e+00 25.43889683  0.12315751
2.838604999999999823e+00 25.39144575  0.1180033 
2.843348000000000209e+00 25.43796667  0.12523039
2.848091000000000150e+00 25.38871925  0.12735349
2.852832999999999952e+00 25.40015158  0.13279525
2.857575999999999894e+00 25.40042892  0.13553418
2.862318999999999836e+00 25.37124067  0.13312413
2.867062000000000221e+00 25.39650308  0.12778731
2.871805000000000163e+00 25.34672817  0.12424148
2.876548000000000105e+00 25.38391383  0.13392722
2.881291000000000047e+00 25.380317   0.1251982
2.886032999999999848e+00 25.55404217  0.12229245
2.890775999999999790e+00 25.50687333  0.12979289
2.895519000000000176e+00 25.459239    0.13605356
2.900262000000000118e+00 25.4579255   0.13049918
2.905005000000000059e+00 25.44357283  0.12860973
2.909748000000000001e+00 25.36534742  0.13076777
2.914490999999999943e+00 25.38532     0.12896767
2.919233000000000189e+00 25.42135533  0.12824391
2.923976000000000131e+00 25.46647483  0.13171739
2.928719000000000072e+00 25.41568767  0.13060393
2.933462000000000014e+00 25.39584367  0.12772074
2.938204999999999956e+00 25.39685583  0.12461897
2.942947999999999897e+00 25.39925792  0.13002534
2.947690999999999839e+00 25.39385783  0.1202341 
2.952433999999999781e+00 25.3876885   0.12292605
2.957176000000000027e+00 25.42657017  0.11930967
2.961918999999999969e+00 25.41819275  0.12765787
2.966661999999999910e+00 25.38718467  0.11761411
2.971404999999999852e+00 25.36950092  0.12462732
2.976147999999999794e+00 25.38771867  0.12190595
2.980891000000000179e+00 25.38259092  0.12771488
2.985634000000000121e+00 25.39966133  0.12701473
2.990375999999999923e+00 25.37408992  0.12585332
2.995118999999999865e+00 25.38118508  0.12839572
2.999861999999999806e+00 25.32571658  0.12711243
3.004605000000000192e+00 25.34402483  0.12710004
3.009348000000000134e+00 25.35900325  0.12225134
3.014091000000000076e+00 25.3366315  0.127029 
3.018834000000000017e+00 25.36839933  0.12194128
3.023576999999999959e+00 25.36811867  0.13244746
3.028319000000000205e+00 25.35005992  0.12445099
3.033062000000000147e+00 25.34338633  0.12436857
3.037805000000000089e+00 25.3856745   0.12090463
3.042548000000000030e+00 25.35411175  0.11799272
3.047290999999999972e+00 25.36156067  0.12941665
3.052033999999999914e+00 25.36574567  0.12264346
3.056776999999999855e+00 25.36595783  0.12642744
3.061519000000000101e+00 25.32830233  0.12938591
3.066262000000000043e+00 25.33062867  0.11862577
3.071004999999999985e+00 25.32916017  0.11512174
3.075747999999999927e+00 25.35925908  0.11843225
3.080490999999999868e+00 25.37182458  0.12612597
3.085233999999999810e+00 25.3694685   0.12450348
3.089977000000000196e+00 25.358271    0.11854144
3.094720000000000137e+00 25.33585192  0.11866889
3.099461999999999939e+00 25.32048217  0.12543666
3.104204999999999881e+00 25.3209145  0.1222963
3.108947999999999823e+00 25.30138983  0.11992259
3.113691000000000209e+00 25.30067708  0.12328272
3.118434000000000150e+00 25.33340867  0.12198008
3.123177000000000092e+00 25.31911742  0.12955404
3.127920000000000034e+00 25.32221617  0.11561541
3.132661999999999836e+00 25.32098258  0.11935903
3.137405000000000221e+00 25.32387167  0.12669503
3.142148000000000163e+00 25.27075367  0.12752217
3.146891000000000105e+00 25.30250625  0.1192284 
3.151634000000000047e+00 25.31104858  0.12311954
3.156376999999999988e+00 25.31399308  0.11508293
3.161119999999999930e+00 25.34161908  0.11962829
3.165862000000000176e+00 25.33079142  0.12216594
3.170605000000000118e+00 25.33275558  0.127646  
3.175348000000000059e+00 25.29822617  0.12297659
3.180091000000000001e+00 25.28645108  0.1233075 
3.184833999999999943e+00 25.31168325  0.12874296
3.189576999999999884e+00 25.33189133  0.11936764
3.194319999999999826e+00 25.29973992  0.11774852
3.199063000000000212e+00 25.30616925  0.11396686
3.203805000000000014e+00 25.30276908  0.11203016
3.208547999999999956e+00 25.31329233  0.11900013
3.213290999999999897e+00 25.28295608  0.12590609
3.218033999999999839e+00 25.29291417  0.12646808
3.222776999999999781e+00 25.2694415   0.12663152
3.227520000000000167e+00 25.2939215   0.13063495
3.232263000000000108e+00 25.27528917  0.11824998
3.237004999999999910e+00 25.294322    0.12206745
3.241747999999999852e+00 25.2946715   0.12405639
3.246490999999999794e+00 25.26736267  0.13399373
3.251234000000000179e+00 25.29757767  0.11422386
3.255977000000000121e+00 25.32718375  0.12224231
3.260720000000000063e+00 25.30405617  0.11857187
3.265463000000000005e+00 25.27101667  0.12167141
3.270205999999999946e+00 25.25081367  0.13189563
3.274948000000000192e+00 25.312212    0.12311836
3.279691000000000134e+00 25.28252975  0.11678472
3.284434000000000076e+00 25.27340258  0.12549202
3.289177000000000017e+00 25.27339158  0.12302034
3.293919999999999959e+00 25.25710342  0.12357342
3.298662999999999901e+00 25.27456767  0.11919997
3.303405999999999842e+00 25.258715    0.11894012
3.308148000000000089e+00 25.2610835  0.120037 
3.312891000000000030e+00 25.28437075  0.12545515
3.317633999999999972e+00 25.29638283  0.1247498 
3.322376999999999914e+00 25.30155025  0.12917565
3.327119999999999855e+00 25.2916465   0.11767464
3.331862999999999797e+00 25.302272    0.11970832
3.336606000000000183e+00 25.2831875   0.12244182
3.341347999999999985e+00 25.2962445   0.11760619
3.346090999999999926e+00 25.27611517  0.11998569
3.350833999999999868e+00 25.27044825  0.11991378
3.355576999999999810e+00 25.27144592  0.12622529
3.360320000000000196e+00 25.2929895   0.12866424
3.365063000000000137e+00 25.29299975  0.12080648
3.369806000000000079e+00 25.26371008  0.13027959
3.374549000000000021e+00 25.339984    0.11499977
3.379290999999999823e+00 25.41108233  0.11344298
3.384034000000000209e+00 25.31425958  0.11887128
3.388777000000000150e+00 25.3020635   0.11734285
3.393520000000000092e+00 25.24725217  0.1298902 
3.398263000000000034e+00 25.25096683  0.12369406
3.403005999999999975e+00 25.20046042  0.11857613
3.407748999999999917e+00 25.22046767  0.12086794
3.412491000000000163e+00 25.24769333  0.12061792
3.417234000000000105e+00 25.2340335   0.12276344
3.421977000000000046e+00 25.23212158  0.12117003
3.426719999999999988e+00 25.21316167  0.11914709
3.431462999999999930e+00 25.24674575  0.10685463
3.436205999999999872e+00 25.196454    0.12609011
3.440948999999999813e+00 25.23152583  0.11899038
3.445692000000000199e+00 25.24764367  0.12524815
3.450434000000000001e+00 25.21484258  0.11661594
3.455176999999999943e+00 25.25214408  0.10956327
3.459919999999999884e+00 25.22021817  0.1147697 
3.464662999999999826e+00 25.20792808  0.12660411
3.469406000000000212e+00 25.23441075  0.12118859
3.474149000000000154e+00 25.2516365   0.11604584
3.478892000000000095e+00 25.2209335   0.12213743
3.483633999999999897e+00 25.24959133  0.12238493
3.488376999999999839e+00 25.24160783  0.11684966
3.493119999999999781e+00 25.21634658  0.1230422 
3.497863000000000167e+00 25.19296108  0.11654841
3.502606000000000108e+00 25.21762833  0.11764167
3.507349000000000050e+00 25.224327    0.12228715
3.512091999999999992e+00 25.20941942  0.11762333
3.516833999999999794e+00 25.24536492  0.12297637
3.521577000000000179e+00 25.23537292  0.12131719
3.526320000000000121e+00 25.22834908  0.12278199
3.531063000000000063e+00 25.21752058  0.1120866 
3.535806000000000004e+00 25.25212075  0.1161011 
3.540548999999999946e+00 25.24751875  0.11344344
3.545291999999999888e+00 25.23755508  0.11460237
3.550034999999999830e+00 25.22511033  0.12131285
3.554777000000000076e+00 25.22945792  0.12781113
3.559520000000000017e+00 25.21041225  0.11635075
3.564262999999999959e+00 25.23335483  0.12159027
3.569005999999999901e+00 25.22297708  0.12146696
3.573748999999999842e+00 25.21973633  0.1192188 
3.578491999999999784e+00 25.2091285   0.12080707
3.583235000000000170e+00 25.19770925  0.10697947
3.587976999999999972e+00 25.20105033  0.13032146
3.592719999999999914e+00 25.19733933  0.12744227
3.597462999999999855e+00 25.20616142  0.11935491
3.602205999999999797e+00 25.16400775  0.10887901
3.606949000000000183e+00 25.19267392  0.1178496 
3.611692000000000125e+00 25.20413983  0.11124473
3.616435000000000066e+00 25.27395442  0.1083749 
3.621178000000000008e+00 25.41574892  0.11072225
3.625919999999999810e+00 25.33297808  0.11769581
3.630663000000000196e+00 25.25803567  0.11495709
3.635406000000000137e+00 25.23279492  0.12080046
3.640149000000000079e+00 25.20492417  0.11396384
3.644892000000000021e+00 25.23058025  0.11277134
3.649634999999999962e+00 25.16985892  0.10806414
3.654377999999999904e+00 25.19625042  0.11414067
3.659120000000000150e+00 25.17793908  0.12015606
3.663863000000000092e+00 25.18526708  0.11975804
3.668606000000000034e+00 25.17080567  0.10729788
3.673348999999999975e+00 25.177509    0.10684142
3.678091999999999917e+00 25.16705358  0.10415383
3.682834999999999859e+00 25.15367367  0.11575944
3.687577999999999800e+00 25.14995875  0.12492955
3.692321000000000186e+00 25.11349933  0.11978211
3.697062999999999988e+00 25.15924883  0.11900986
3.701805999999999930e+00 25.14277467  0.12107457
3.706548999999999872e+00 25.16367483  0.11798414
3.711291999999999813e+00 25.155102    0.11382865
3.716035000000000199e+00 25.177323    0.11695644
3.720778000000000141e+00 25.20257858  0.11063931
3.725521000000000083e+00 25.17702917  0.11700228
3.730262999999999884e+00 25.152157    0.11089033
3.735005999999999826e+00 25.15475108  0.09420879
3.739749000000000212e+00 25.14850542  0.10391848
3.744492000000000154e+00 25.17006908  0.12361101
3.749235000000000095e+00 25.16292508  0.11984676
3.753978000000000037e+00 25.1606905  0.1215832
3.758720999999999979e+00 25.181707   0.1199711
3.763462999999999781e+00 25.13958858  0.11498564
3.768206000000000166e+00 25.16158308  0.10670098
3.772949000000000108e+00 25.15506     0.11399422
3.777692000000000050e+00 25.20091375  0.10645925
3.782434999999999992e+00 25.16827683  0.11167069
3.787177999999999933e+00 25.17594533  0.10635567
3.791920999999999875e+00 25.14357533  0.11788672
3.796663999999999817e+00 25.14232058  0.10737015
3.801406000000000063e+00 25.12979508  0.10315871
3.806149000000000004e+00 25.18769142  0.11669554
3.810891999999999946e+00 25.19733275  0.12152731
3.815634999999999888e+00 25.179333    0.13201095
3.820377999999999830e+00 25.16783375  0.11395509
3.825121000000000215e+00 25.13231258  0.09866968
3.829864000000000157e+00 25.15542258  0.11639468
3.834605999999999959e+00 25.16026175  0.11005855
3.839348999999999901e+00 25.14758067  0.10440776
3.844091999999999842e+00 25.16884592  0.11948544
3.848834999999999784e+00 25.18948783  0.1162617 
3.853578000000000170e+00 25.16140517  0.118974  
3.858321000000000112e+00 25.14578883  0.10780879
3.863064000000000053e+00 25.14412125  0.10690758
3.867806999999999995e+00 25.16494108  0.12296318
3.872548999999999797e+00 25.15392408  0.12004119
3.877292000000000183e+00 25.13169692  0.11738461
3.882035000000000124e+00 25.12800708  0.12911956
3.886778000000000066e+00 25.137941    0.12258589
3.891521000000000008e+00 25.12095092  0.11789814
3.896263999999999950e+00 25.137881    0.12685213
3.901006999999999891e+00 25.18280833  0.13165397
3.905749000000000137e+00 25.15451567  0.11535006
3.910492000000000079e+00 25.15618208  0.11731344
3.915235000000000021e+00 25.15039483  0.11316323
3.919977999999999962e+00 25.15398567  0.10866699
3.924720999999999904e+00 25.11222467  0.1190544 
3.929463999999999846e+00 25.103836  0.118036
3.934206999999999788e+00 25.12744083  0.11260218
3.938949000000000034e+00 25.14982325  0.11827074
3.943691999999999975e+00 25.10291908  0.1215442 
3.948434999999999917e+00 25.08499092  0.11128662
3.953177999999999859e+00 25.098729    0.11294827
3.957920999999999800e+00 25.1067625   0.11964179
3.962664000000000186e+00 25.12620883  0.1111044 
3.967407000000000128e+00 25.1182825   0.11921732
3.972150000000000070e+00 25.13895767  0.11163493
3.976891999999999872e+00 25.13028258  0.10512145
3.981634999999999813e+00 25.13101517  0.10651208
3.986378000000000199e+00 25.12886633  0.11664798
3.991121000000000141e+00 25.159313    0.10227595
3.995864000000000082e+00 25.13424875  0.10290247
4.000606999999999580e+00 25.09691167  0.1120736 
4.005349999999999966e+00 25.09803117  0.10457743
4.010092000000000212e+00 25.13817767  0.11383758
4.014834999999999710e+00 25.09011642  0.10254135
4.019578000000000095e+00 25.121999   0.0994493
4.024320999999999593e+00 25.09746617  0.09897222
4.029063999999999979e+00 25.14762375  0.11579348
4.033807000000000365e+00 25.18656608  0.11586989
4.038549999999999862e+00 25.16655608  0.122735  
4.043293000000000248e+00 25.20688242  0.11667611
4.048034999999999606e+00 25.18307767  0.11389112
4.052777999999999992e+00 25.15959625  0.1022594 
4.057521000000000377e+00 25.15010925  0.11629271
4.062263999999999875e+00 25.09315417  0.10091705
4.067007000000000261e+00 25.0898045   0.12212583
4.071749999999999758e+00 25.16738867  0.10477454
4.076493000000000144e+00 25.15346542  0.12125133
4.081235000000000390e+00 25.173215    0.12807742
4.085977999999999888e+00 25.12597392  0.11762041
4.090721000000000274e+00 25.1443805   0.12716188
4.095463999999999771e+00 25.107954    0.11048829
4.100207000000000157e+00 25.15718875  0.09975743
4.104949999999999655e+00 25.1469165   0.10715016
4.109693000000000040e+00 25.19288525  0.11479641
4.114436000000000426e+00 25.15598725  0.11131784
4.119177999999999784e+00 25.16057625  0.10531014
4.123921000000000170e+00 25.10517117  0.10891702
4.128663999999999668e+00 25.16260508  0.10103304
4.133407000000000053e+00 25.15526025  0.11495502
4.138150000000000439e+00 25.17949642  0.11098319
4.142892999999999937e+00 25.15229867  0.10873218
4.147636000000000323e+00 25.20378108  0.11271568
4.152377999999999680e+00 25.14831275  0.12438148
4.157121000000000066e+00 25.14897192  0.11146731
4.161863999999999564e+00 25.16053583  0.1169989 
4.166606999999999950e+00 25.17939075  0.10693684
4.171350000000000335e+00 25.16836567  0.12652538
4.176092999999999833e+00 25.18158908  0.10213206
4.180836000000000219e+00 25.21771167  0.11001296
4.185577999999999577e+00 25.17227958  0.12524681
4.190320999999999962e+00 25.14678717  0.1254748 
4.195064000000000348e+00 25.18479842  0.11482268
4.199806999999999846e+00 25.1725365   0.10351906
4.204550000000000232e+00 25.11763308  0.10877054
4.209292999999999729e+00 25.17922875  0.11174713
4.214036000000000115e+00 25.18584908  0.12327173
4.218778999999999613e+00 25.1887105   0.09409646
4.223520999999999859e+00 25.16521458  0.09596688
4.228264000000000244e+00 25.13513     0.10849509
4.233006999999999742e+00 25.12278708  0.11844447
4.237750000000000128e+00 25.21588525  0.10829132
4.242492999999999626e+00 25.20139525  0.10444116
4.247236000000000011e+00 25.1563975   0.10446109
4.251979000000000397e+00 25.20075658  0.12557952
4.256720999999999755e+00 25.1918425   0.12901944
4.261464000000000141e+00 25.16450542  0.11774943
4.266206999999999638e+00 25.23700083  0.10247057
4.270950000000000024e+00 25.207       0.10150813
4.275693000000000410e+00 25.16078617  0.09948669
4.280435999999999908e+00 25.16533442  0.10770442
4.285179000000000293e+00 25.21913708  0.08041834
4.289921999999999791e+00 25.178103    0.11173976
4.294664000000000037e+00 25.19061367  0.10594798
4.299407000000000423e+00 25.14103517  0.1080344 
4.304149999999999920e+00 25.19094742  0.11925167
4.308893000000000306e+00 25.19821975  0.10539025
4.313635999999999804e+00 25.16821908  0.10558059
4.318379000000000190e+00 25.19552983  0.11153045
4.323121999999999687e+00 25.21560375  0.11574093
4.327863999999999933e+00 25.26168383  0.09972377
4.332607000000000319e+00 25.22369892  0.10509351
4.337349999999999817e+00 25.21533008  0.10306348
4.342093000000000202e+00 25.16393892  0.12856497
4.346835999999999700e+00 25.17967842  0.11848531
4.351579000000000086e+00 25.26324908  0.10725075
4.356321999999999584e+00 25.26202625  0.11853891
4.361063999999999830e+00 25.17196242  0.11967336
4.365807000000000215e+00 25.16561608  0.10131099
4.370549999999999713e+00 25.2655485   0.10211582
4.375293000000000099e+00 25.28965508  0.11276154
4.380035999999999596e+00 25.26026125  0.1265893 
4.384778999999999982e+00 25.25423133  0.12300487
4.389522000000000368e+00 25.22004683  0.12249523
4.394264999999999866e+00 25.19797925  0.12114606
4.399007000000000112e+00 25.29888825  0.11023954
4.403749999999999609e+00 25.18943417  0.10850967
4.408492999999999995e+00 25.18516258  0.10173562
4.413236000000000381e+00 25.14987383  0.09760627
4.417978999999999878e+00 25.21382367  0.10114244
4.422722000000000264e+00 25.25541942  0.12032125
4.427464999999999762e+00 25.24157883  0.12311714
4.432207000000000008e+00 25.17806883  0.08789533
4.436950000000000394e+00 25.25248325  0.12324013
4.441692999999999891e+00 25.20620433  0.10812892
4.446436000000000277e+00 25.201598    0.10741393
4.451178999999999775e+00 25.19795992  0.10876238
4.455922000000000160e+00 25.16817933  0.11221974
4.460664999999999658e+00 25.15217683  0.09069827
4.465408000000000044e+00 25.19449242  0.12136971
4.470150000000000290e+00 25.22097083  0.11825067
4.474892999999999788e+00 25.22391533  0.11891636
4.479636000000000173e+00 25.28382608  0.10538297
4.484378999999999671e+00 25.29444467  0.09528043
4.489122000000000057e+00 25.22746992  0.10562397
4.493865000000000443e+00 25.21806308  0.11596372
4.498607999999999940e+00 25.22950342  0.11629621
4.503350000000000186e+00 25.20429292  0.1118595 
4.508092999999999684e+00 25.22188308  0.10029334
4.512836000000000070e+00 25.224551    0.10640759
4.517578999999999567e+00 25.25820342  0.12755883
4.522321999999999953e+00 25.24070933  0.12259185
4.527065000000000339e+00 25.27901508  0.12863901
4.531807999999999836e+00 25.21465392  0.09878234
4.536551000000000222e+00 25.25699125  0.10122577
4.541292999999999580e+00 25.14074442  0.10822306
4.546035999999999966e+00 25.24423842  0.11823888
4.550779000000000352e+00 25.2467445   0.12307238
4.555521999999999849e+00 25.33199625  0.11902424
4.560265000000000235e+00 25.33481967  0.11864625
4.565007999999999733e+00 25.30834208  0.10362835
4.569751000000000118e+00 25.36472058  0.10420763
4.574493000000000364e+00 25.30259867  0.09615679
4.579235999999999862e+00 25.26782542  0.09789013
4.583979000000000248e+00 25.30701942  0.10220341
4.588721999999999746e+00 25.33538458  0.11914289
4.593465000000000131e+00 25.3652545   0.11829617
4.598207999999999629e+00 25.30179817  0.10966764
4.602951000000000015e+00 25.32350583  0.11322143
4.607693000000000261e+00 25.349535    0.11665162
4.612435999999999758e+00 25.28547033  0.12085095
4.617179000000000144e+00 25.27715117  0.11554522
4.621921999999999642e+00 25.33445875  0.10666661
4.626665000000000028e+00 25.25138208  0.10919768
4.631408000000000413e+00 25.31557833  0.11204001
4.636150999999999911e+00 25.34334042  0.12596756
4.640894000000000297e+00 25.35410992  0.1037507 
4.645635999999999655e+00 25.33206675  0.11463082
4.650379000000000040e+00 25.35944158  0.08499951
4.655122000000000426e+00 25.38843608  0.09722389
4.659864999999999924e+00 25.35470917  0.11622217
4.664608000000000310e+00 25.33893433  0.09409599
4.669350999999999807e+00 25.38750583  0.10958626
4.674094000000000193e+00 25.36766633  0.10568221
4.678836000000000439e+00 25.419804    0.10089843
4.683578999999999937e+00 25.35434233  0.13870814
4.688322000000000322e+00 25.30122775  0.11411971
4.693064999999999820e+00 25.34222592  0.09926128
4.697808000000000206e+00 25.34340267  0.11099624
4.702550999999999704e+00 25.28295083  0.11946812
4.707294000000000089e+00 25.30212067  0.13187505
4.712036999999999587e+00 25.337459    0.10247639
4.716778999999999833e+00 25.39613592  0.11989089
4.721522000000000219e+00 25.42230692  0.12668102
4.726264999999999716e+00 25.38872758  0.1047895 
4.731008000000000102e+00 25.39393608  0.10653756
4.735750999999999600e+00 25.37458367  0.12962704
4.740493999999999986e+00 25.33552642  0.1142846 
4.745237000000000371e+00 25.38833317  0.13493868
4.749978999999999729e+00 25.46515092  0.13689096
4.754722000000000115e+00 25.47209242  0.13287907
4.759464999999999613e+00 25.47470992  0.12919689
4.764207999999999998e+00 25.38520417  0.13843986
4.768951000000000384e+00 25.46305683  0.1209708 
4.773693999999999882e+00 25.362151    0.13073687
4.778437000000000268e+00 25.44267317  0.13698767
4.783178999999999625e+00 25.39646075  0.11886485
4.787922000000000011e+00 25.45548783  0.11642891
4.792665000000000397e+00 25.48754125  0.126819  
4.797407999999999895e+00 25.419052    0.11533883
4.802151000000000280e+00 25.40182192  0.12305534
4.806893999999999778e+00 25.39381425  0.11148966
4.811637000000000164e+00 25.494626    0.11297481
4.816379999999999661e+00 25.4784375   0.14166117
4.821121999999999908e+00 25.46596867  0.13712979
4.825865000000000293e+00 25.53453125  0.13717701
4.830607999999999791e+00 25.49922792  0.09538043
4.835351000000000177e+00 25.5775075   0.12401888
4.840093999999999674e+00 25.42327783  0.16535221
4.844837000000000060e+00 25.51058358  0.12806997
4.849579999999999558e+00 25.5653525   0.12386527
4.854321999999999804e+00 25.57099392  0.12636522
4.859065000000000190e+00 25.52135517  0.1458287 
4.863807999999999687e+00 25.50666533  0.1465048 
4.868551000000000073e+00 25.70714367  0.13621221
4.873293999999999571e+00 25.58153767  0.17585568
4.878036999999999956e+00 25.61104575  0.11764211
4.882780000000000342e+00 25.68849292  0.14034515
4.887522999999999840e+00 25.73842017  0.13764378
4.892265000000000086e+00 25.74409825  0.1317997 
4.897007999999999583e+00 25.61475167  0.17367811
4.901750999999999969e+00 25.7882095   0.12790532
4.906494000000000355e+00 25.82517142  0.19556346
4.911236999999999853e+00 25.94482833  0.16387813
4.915980000000000238e+00 25.85781233  0.13941992
4.920722999999999736e+00 26.0767445  0.2134348
4.925464999999999982e+00 26.543339    0.17940834
4.930208000000000368e+00 26.34267908  0.22147458
4.934950999999999866e+00 26.66421767  0.2199473 
4.939694000000000251e+00 24.95230375  0.38719298
4.944436999999999749e+00 8.44084412 0.27741033
&
