@s0 legend "1"
2.241004000000000218e+00 2.49258411e+01 7.66662911e-03
2.245747000000000160e+00 2.49155511e+01 7.42319005e-03
2.250490000000000101e+00 2.49184065e+01 7.57714382e-03
2.255231999999999903e+00 2.49066999e+01 7.87532541e-03
2.259974999999999845e+00 2.49084805e+01 7.01753830e-03
2.264717999999999787e+00 2.49017924e+01 7.21278763e-03
2.269461000000000173e+00 2.48979251e+01 7.88638851e-03
2.274204000000000114e+00 2.48982332e+01 7.30278533e-03
2.278947000000000056e+00 2.48827994e+01 7.48964438e-03
2.283689999999999998e+00 2.48844097e+01 7.44971987e-03
2.288431999999999800e+00 2.48866998e+01 7.33214058e-03
2.293175000000000185e+00 2.48897901e+01 7.90279116e-03
2.297918000000000127e+00 2.48845231e+01 6.93074321e-03
2.302661000000000069e+00 2.48920771e+01 7.81405308e-03
2.307404000000000011e+00 2.48831218e+01 6.90087237e-03
2.312146999999999952e+00 2.48715716e+01 7.97593540e-03
2.316889999999999894e+00 2.48675968e+01 7.88082465e-03
2.321632000000000140e+00 2.48581643e+01 7.98364636e-03
2.326375000000000082e+00 2.48735604e+01 7.94576524e-03
2.331118000000000023e+00 2.48675849e+01 7.12238934e-03
2.335860999999999965e+00 2.48628037e+01 6.88590548e-03
2.340603999999999907e+00 2.48527985e+01 7.52366522e-03
2.345346999999999849e+00 2.48435559e+01 6.92913797e-03
2.350089999999999790e+00 2.48532008e+01 8.25637884e-03
2.354833000000000176e+00 2.48491320e+01 7.06365905e-03
2.359574999999999978e+00 2.48535781e+01 7.92326665e-03
2.364317999999999920e+00 2.48506674e+01 7.67610368e-03
2.369060999999999861e+00 2.48402548e+01 7.14472610e-03
2.373803999999999803e+00 2.48284500e+01 6.05822768e-03
2.378547000000000189e+00 2.48236296e+01 7.34391977e-03
2.383290000000000131e+00 2.48255752e+01 7.01683066e-03
2.388033000000000072e+00 2.48286057e+01 7.33423554e-03
2.392774999999999874e+00 2.48280141e+01 6.24503308e-03
2.397517999999999816e+00 2.48242738e+01 7.22217939e-03
2.402261000000000202e+00 2.48176479e+01 7.57983162e-03
2.407004000000000143e+00 2.48126318e+01 6.96273533e-03
2.411747000000000085e+00 2.48201119e+01 7.60453387e-03
2.416490000000000027e+00 2.48110723e+01 7.70785760e-03
2.421232999999999969e+00 2.48031606e+01 8.04004255e-03
2.425975999999999910e+00 2.48147933e+01 7.04580597e-03
2.430718000000000156e+00 2.48086288e+01 7.36901207e-03
2.435461000000000098e+00 2.48003501e+01 8.24094882e-03
2.440204000000000040e+00 2.47921364e+01 7.69273672e-03
2.444946999999999981e+00 2.4792133e+01 7.7518222e-03
2.449689999999999923e+00 2.47885259e+01 7.53161470e-03
2.454432999999999865e+00 2.48030942e+01 6.76301164e-03
2.459175999999999807e+00 2.48115389e+01 7.38459231e-03
2.463918000000000053e+00 2.48029127e+01 5.76235259e-03
2.468660999999999994e+00 2.47826749e+01 7.58327854e-03
2.473403999999999936e+00 2.47869645e+01 6.63091017e-03
2.478146999999999878e+00 2.47809213e+01 7.93973115e-03
2.482889999999999819e+00 2.47713646e+01 7.58232125e-03
2.487633000000000205e+00 2.47653240e+01 7.26396665e-03
2.492376000000000147e+00 2.47679696e+01 7.38274943e-03
2.497117999999999949e+00 2.47631744e+01 7.64799266e-03
2.501860999999999891e+00 2.47554834e+01 7.56063553e-03
2.506603999999999832e+00 2.47645089e+01 7.00151488e-03
2.511347000000000218e+00 2.47581153e+01 7.01745301e-03
2.516090000000000160e+00 2.47416217e+01 7.65668294e-03
2.520833000000000101e+00 2.47558900e+01 6.77317028e-03
2.525576000000000043e+00 2.47465407e+01 7.78123741e-03
2.530318999999999985e+00 2.47405598e+01 7.92072206e-03
2.535060999999999787e+00 2.47320589e+01 7.31093572e-03
2.539804000000000173e+00 2.47343761e+01 7.15332957e-03
2.544547000000000114e+00 2.47411905e+01 7.11342876e-03
2.549290000000000056e+00 2.47244714e+01 6.74156913e-03
2.554032999999999998e+00 2.47219697e+01 7.74417557e-03
2.558775999999999939e+00 2.47071777e+01 7.49861146e-03
2.563518999999999881e+00 2.47281201e+01 7.25578674e-03
2.568261000000000127e+00 2.47227331e+01 6.83512421e-03
2.573004000000000069e+00 2.47100090e+01 7.99416619e-03
2.577747000000000011e+00 2.47172827e+01 7.75065929e-03
2.582489999999999952e+00 2.47164242e+01 7.16568842e-03
2.587232999999999894e+00 2.47227428e+01 7.22286416e-03
2.591975999999999836e+00 2.47184353e+01 6.73991189e-03
2.596719000000000221e+00 2.47205258e+01 7.10907587e-03
2.601462000000000163e+00 2.47214528e+01 8.25319416e-03
2.606203999999999965e+00 2.47210903e+01 7.22765293e-03
2.610946999999999907e+00 2.47093652e+01 6.64336906e-03
2.615689999999999849e+00 2.47081174e+01 7.58972366e-03
2.620432999999999790e+00 2.47014126e+01 7.20863844e-03
2.625176000000000176e+00 2.46988687e+01 7.00528094e-03
2.629919000000000118e+00 2.47073716e+01 7.51331038e-03
2.634662000000000059e+00 2.47032139e+01 7.00570915e-03
2.639403999999999861e+00 2.47012558e+01 6.93967678e-03
2.644146999999999803e+00 2.47054224e+01 6.81650626e-03
2.648890000000000189e+00 2.46937263e+01 7.20811248e-03
2.653633000000000131e+00 2.46910535e+01 7.21519637e-03
2.658376000000000072e+00 2.46892175e+01 7.27241794e-03
2.663119000000000014e+00 2.46970009e+01 7.64559599e-03
2.667861999999999956e+00 2.46866947e+01 6.90630862e-03
2.672604999999999897e+00 2.46779152e+01 6.66430116e-03
2.677347000000000143e+00 2.46809345e+01 6.63237553e-03
2.682090000000000085e+00 2.46775899e+01 7.09335512e-03
2.686833000000000027e+00 2.4700421e+01 7.2601680e-03
2.691575999999999969e+00 2.46923118e+01 7.98061473e-03
2.696318999999999910e+00 2.46771336e+01 7.44791667e-03
2.701061999999999852e+00 2.46807052e+01 6.73691951e-03
2.705804999999999794e+00 2.46892748e+01 7.48905665e-03
2.710547000000000040e+00 2.46749924e+01 7.01523610e-03
2.715289999999999981e+00 2.46771106e+01 7.46628772e-03
2.720032999999999923e+00 2.46643999e+01 7.71828452e-03
2.724775999999999865e+00 2.46649891e+01 7.37353051e-03
2.729518999999999807e+00 2.46721663e+01 7.11382697e-03
2.734262000000000192e+00 2.46560590e+01 7.44883891e-03
2.739005000000000134e+00 2.46524534e+01 7.09703877e-03
2.743746999999999936e+00 2.46572993e+01 7.48270196e-03
2.748489999999999878e+00 2.4659983e+01 7.2912050e-03
2.753232999999999819e+00 2.46497089e+01 7.03075170e-03
2.757976000000000205e+00 2.46455150e+01 7.22113602e-03
2.762719000000000147e+00 2.46407400e+01 7.06686208e-03
2.767462000000000089e+00 2.46465551e+01 6.07310990e-03
2.772205000000000030e+00 2.46436581e+01 7.13103734e-03
2.776947999999999972e+00 2.46381018e+01 7.92900197e-03
2.781690000000000218e+00 2.46389929e+01 6.09170061e-03
2.786433000000000160e+00 2.46376687e+01 6.46100741e-03
2.791176000000000101e+00 2.46325583e+01 6.50658177e-03
2.795919000000000043e+00 2.46351729e+01 6.55900115e-03
2.800661999999999985e+00 2.46211168e+01 7.17507470e-03
2.805404999999999927e+00 2.46307768e+01 6.89534031e-03
2.810147999999999868e+00 2.46483924e+01 6.80947422e-03
2.814890000000000114e+00 2.47511580e+01 6.55411554e-03
2.819633000000000056e+00 2.47579858e+01 7.13611155e-03
2.824375999999999998e+00 2.46926002e+01 7.36532751e-03
2.829118999999999939e+00 2.46451406e+01 7.65063673e-03
2.833861999999999881e+00 2.46303842e+01 7.59580143e-03
2.838604999999999823e+00 2.46005269e+01 8.02802096e-03
2.843348000000000209e+00 2.45927392e+01 7.12623985e-03
2.848091000000000150e+00 2.45956847e+01 7.35108399e-03
2.852832999999999952e+00 2.45933497e+01 7.63364947e-03
2.857575999999999894e+00 2.45771814e+01 7.32538343e-03
2.862318999999999836e+00 2.45943184e+01 7.27495477e-03
2.867062000000000221e+00 2.45850633e+01 6.87866128e-03
2.871805000000000163e+00 2.45797659e+01 7.28907858e-03
2.876548000000000105e+00 2.45666066e+01 7.51195920e-03
2.881291000000000047e+00 2.46050355e+01 7.84364538e-03
2.886032999999999848e+00 2.47583657e+01 7.84381107e-03
2.890775999999999790e+00 2.46904840e+01 7.47131262e-03
2.895519000000000176e+00 2.46572872e+01 6.90348896e-03
2.900262000000000118e+00 2.46485162e+01 7.14997225e-03
2.905005000000000059e+00 2.46439609e+01 7.41007930e-03
2.909748000000000001e+00 2.46152694e+01 7.51091948e-03
2.914490999999999943e+00 2.46199856e+01 6.67354563e-03
2.919233000000000189e+00 2.46241675e+01 6.43069186e-03
2.923976000000000131e+00 2.46264493e+01 7.00420716e-03
2.928719000000000072e+00 2.45999760e+01 6.29335702e-03
2.933462000000000014e+00 2.46079055e+01 6.77808082e-03
2.938204999999999956e+00 2.45975997e+01 7.12548690e-03
2.942947999999999897e+00 2.45936643e+01 6.72904569e-03
2.947690999999999839e+00 2.46002719e+01 7.07279377e-03
2.952433999999999781e+00 2.45948343e+01 7.14650046e-03
2.957176000000000027e+00 2.46065574e+01 6.62901177e-03
2.961918999999999969e+00 2.45970740e+01 6.99471774e-03
2.966661999999999910e+00 2.45967512e+01 6.27863836e-03
2.971404999999999852e+00 2.45757171e+01 6.12196192e-03
2.976147999999999794e+00 2.45871186e+01 6.87489646e-03
2.980891000000000179e+00 2.45791578e+01 7.20689169e-03
2.985634000000000121e+00 2.45825987e+01 7.37603050e-03
2.990375999999999923e+00 2.45869111e+01 6.26487280e-03
2.995118999999999865e+00 2.45948996e+01 7.08612195e-03
2.999861999999999806e+00 2.45911183e+01 7.42574533e-03
3.004605000000000192e+00 2.45875446e+01 7.31000131e-03
3.009348000000000134e+00 2.45804443e+01 7.08169308e-03
3.014091000000000076e+00 2.45674494e+01 6.59119154e-03
3.018834000000000017e+00 2.45750384e+01 6.74380373e-03
3.023576999999999959e+00 2.45769366e+01 6.81866080e-03
3.028319000000000205e+00 2.45761365e+01 7.53423948e-03
3.033062000000000147e+00 2.45655615e+01 7.57749587e-03
3.037805000000000089e+00 2.45697493e+01 6.76076696e-03
3.042548000000000030e+00 2.45652913e+01 6.72604723e-03
3.047290999999999972e+00 2.45719568e+01 6.31426488e-03
3.052033999999999914e+00 2.45657973e+01 7.03561421e-03
3.056776999999999855e+00 2.45522611e+01 6.41786459e-03
3.061519000000000101e+00 2.45573738e+01 7.35908890e-03
3.066262000000000043e+00 2.45543845e+01 6.25100105e-03
3.071004999999999985e+00 2.45575300e+01 7.13423379e-03
3.075747999999999927e+00 2.45649371e+01 7.55240119e-03
3.080490999999999868e+00 2.45503451e+01 6.79928468e-03
3.085233999999999810e+00 2.45605109e+01 6.80690302e-03
3.089977000000000196e+00 2.45588697e+01 7.83359194e-03
3.094720000000000137e+00 2.45469479e+01 7.34780251e-03
3.099461999999999939e+00 2.45465485e+01 6.24420584e-03
3.104204999999999881e+00 2.45491820e+01 7.18454168e-03
3.108947999999999823e+00 2.4543113e+01 7.4260369e-03
3.113691000000000209e+00 2.45447170e+01 7.26776365e-03
3.118434000000000150e+00 2.45462266e+01 6.76531712e-03
3.123177000000000092e+00 2.45394251e+01 6.37933496e-03
3.127920000000000034e+00 2.45350647e+01 6.60988394e-03
3.132661999999999836e+00 2.45395792e+01 6.54765621e-03
3.137405000000000221e+00 2.45394624e+01 7.03814707e-03
3.142148000000000163e+00 2.45295658e+01 7.34416621e-03
3.146891000000000105e+00 2.45404475e+01 7.24337519e-03
3.151634000000000047e+00 2.45525626e+01 6.86729371e-03
3.156376999999999988e+00 2.45455206e+01 6.90879939e-03
3.161119999999999930e+00 2.45363252e+01 6.42046473e-03
3.165862000000000176e+00 2.45313258e+01 6.91002523e-03
3.170605000000000118e+00 2.4537251e+01 7.0257636e-03
3.175348000000000059e+00 2.45307577e+01 7.21945818e-03
3.180091000000000001e+00 2.45280609e+01 6.31530310e-03
3.184833999999999943e+00 2.45399615e+01 6.47768355e-03
3.189576999999999884e+00 2.45308443e+01 6.08332178e-03
3.194319999999999826e+00 2.45202386e+01 7.09471422e-03
3.199063000000000212e+00 2.45301619e+01 6.87693925e-03
3.203805000000000014e+00 2.45267391e+01 6.49537318e-03
3.208547999999999956e+00 2.45251065e+01 7.00533160e-03
3.213290999999999897e+00 2.45192487e+01 7.22654997e-03
3.218033999999999839e+00 2.45090461e+01 7.15135882e-03
3.222776999999999781e+00 2.45261737e+01 6.75234011e-03
3.227520000000000167e+00 2.45173818e+01 6.44166602e-03
3.232263000000000108e+00 2.45060322e+01 5.79050487e-03
3.237004999999999910e+00 2.45128476e+01 7.06482925e-03
3.241747999999999852e+00 2.45137630e+01 6.99669317e-03
3.246490999999999794e+00 2.45070584e+01 7.23315964e-03
3.251234000000000179e+00 2.45302911e+01 6.37186977e-03
3.255977000000000121e+00 2.45334056e+01 6.67071019e-03
3.260720000000000063e+00 2.45092459e+01 6.60256976e-03
3.265463000000000005e+00 2.45193240e+01 6.71748235e-03
3.270205999999999946e+00 2.45183224e+01 6.74102627e-03
3.274948000000000192e+00 2.45183883e+01 7.16462117e-03
3.279691000000000134e+00 2.45137851e+01 6.85694918e-03
3.284434000000000076e+00 2.45144674e+01 7.29176194e-03
3.289177000000000017e+00 2.45167742e+01 7.39571212e-03
3.293919999999999959e+00 2.45194161e+01 7.79199126e-03
3.298662999999999901e+00 2.45172850e+01 6.66976757e-03
3.303405999999999842e+00 2.45211887e+01 6.23960173e-03
3.308148000000000089e+00 2.45142456e+01 6.01144224e-03
3.312891000000000030e+00 2.45210206e+01 6.62569439e-03
3.317633999999999972e+00 2.45150076e+01 7.07263172e-03
3.322376999999999914e+00 2.45083117e+01 6.94893365e-03
3.327119999999999855e+00 2.45144889e+01 7.37104813e-03
3.331862999999999797e+00 2.45155032e+01 7.25901234e-03
3.336606000000000183e+00 2.45151844e+01 6.85396731e-03
3.341347999999999985e+00 2.45049246e+01 6.49667462e-03
3.346090999999999926e+00 2.45056300e+01 6.02710579e-03
3.350833999999999868e+00 2.45043765e+01 7.14284226e-03
3.355576999999999810e+00 2.45107235e+01 6.96462529e-03
3.360320000000000196e+00 2.45052929e+01 6.81123884e-03
3.365063000000000137e+00 2.45125876e+01 6.19714107e-03
3.369806000000000079e+00 2.45058146e+01 6.66156846e-03
3.374549000000000021e+00 2.45643184e+01 6.68051638e-03
3.379290999999999823e+00 2.46502767e+01 6.67793041e-03
3.384034000000000209e+00 2.45737811e+01 7.00914615e-03
3.388777000000000150e+00 2.45332083e+01 6.21669714e-03
3.393520000000000092e+00 2.45059666e+01 7.02045820e-03
3.398263000000000034e+00 2.44825284e+01 6.80935959e-03
3.403005999999999975e+00 2.44686844e+01 6.07918357e-03
3.407748999999999917e+00 2.44725700e+01 7.64204868e-03
3.412491000000000163e+00 2.44654883e+01 6.98800134e-03
3.417234000000000105e+00 2.44769410e+01 6.98806399e-03
3.421977000000000046e+00 2.44773295e+01 6.84522461e-03
3.426719999999999988e+00 2.44784882e+01 7.13732010e-03
3.431462999999999930e+00 2.44741731e+01 6.90616017e-03
3.436205999999999872e+00 2.44691718e+01 7.28140255e-03
3.440948999999999813e+00 2.44657921e+01 6.72803565e-03
3.445692000000000199e+00 2.44620188e+01 7.81891790e-03
3.450434000000000001e+00 2.44557491e+01 6.05154582e-03
3.455176999999999943e+00 2.44630066e+01 6.25920747e-03
3.459919999999999884e+00 2.44557992e+01 5.82663777e-03
3.464662999999999826e+00 2.44706436e+01 7.21926781e-03
3.469406000000000212e+00 2.44766376e+01 7.56637293e-03
3.474149000000000154e+00 2.44731904e+01 6.59010450e-03
3.478892000000000095e+00 2.44712021e+01 7.28021851e-03
3.483633999999999897e+00 2.44775875e+01 7.26831033e-03
3.488376999999999839e+00 2.44792081e+01 7.40171007e-03
3.493119999999999781e+00 2.44703266e+01 7.51804119e-03
3.497863000000000167e+00 2.44770951e+01 6.86598474e-03
3.502606000000000108e+00 2.44729867e+01 7.25697339e-03
3.507349000000000050e+00 2.44717267e+01 7.38370526e-03
3.512091999999999992e+00 2.44679538e+01 7.65814523e-03
3.516833999999999794e+00 2.44669870e+01 7.06132044e-03
3.521577000000000179e+00 2.44670385e+01 7.15858541e-03
3.526320000000000121e+00 2.44548430e+01 7.22359982e-03
3.531063000000000063e+00 2.44626117e+01 7.81301416e-03
3.535806000000000004e+00 2.44614884e+01 6.65164561e-03
3.540548999999999946e+00 2.44537741e+01 7.01956002e-03
3.545291999999999888e+00 2.44622905e+01 6.69562124e-03
3.550034999999999830e+00 2.44667809e+01 7.51971771e-03
3.554777000000000076e+00 2.44610930e+01 7.31526361e-03
3.559520000000000017e+00 2.44559100e+01 6.93951556e-03
3.564262999999999959e+00 2.44461261e+01 6.77099966e-03
3.569005999999999901e+00 2.44676955e+01 7.10490234e-03
3.573748999999999842e+00 2.44699721e+01 6.89476221e-03
3.578491999999999784e+00 2.44664619e+01 6.68608297e-03
3.583235000000000170e+00 2.44618974e+01 6.97505920e-03
3.587976999999999972e+00 2.44491847e+01 7.62716204e-03
3.592719999999999914e+00 2.44358405e+01 7.02128216e-03
3.597462999999999855e+00 2.44440455e+01 7.60490196e-03
3.602205999999999797e+00 2.44452211e+01 7.48469951e-03
3.606949000000000183e+00 2.44558250e+01 6.54355022e-03
3.611692000000000125e+00 2.44594365e+01 7.76131047e-03
3.616435000000000066e+00 2.45255389e+01 6.45633009e-03
3.621178000000000008e+00 2.46679238e+01 6.64488867e-03
3.625919999999999810e+00 2.45704510e+01 6.80455882e-03
3.630663000000000196e+00 2.44967556e+01 6.85681282e-03
3.635406000000000137e+00 2.44678915e+01 7.32933134e-03
3.640149000000000079e+00 2.44365037e+01 6.80270565e-03
3.644892000000000021e+00 2.44327964e+01 8.00401619e-03
3.649634999999999962e+00 2.44368863e+01 7.75399809e-03
3.654377999999999904e+00 2.44273589e+01 7.88425868e-03
3.659120000000000150e+00 2.44195135e+01 6.91128246e-03
3.663863000000000092e+00 2.4413450e+01 7.7437356e-03
3.668606000000000034e+00 2.44261234e+01 7.87985817e-03
3.673348999999999975e+00 2.44229406e+01 9.04082665e-03
3.678091999999999917e+00 2.44171872e+01 7.73287183e-03
3.682834999999999859e+00 2.44223882e+01 7.75700655e-03
3.687577999999999800e+00 2.44191028e+01 6.58726094e-03
3.692321000000000186e+00 2.44268651e+01 7.31024403e-03
3.697062999999999988e+00 2.44168583e+01 8.01685279e-03
3.701805999999999930e+00 2.44174547e+01 7.73919687e-03
3.706548999999999872e+00 2.44236174e+01 7.15107141e-03
3.711291999999999813e+00 2.44104359e+01 9.22872447e-03
3.716035000000000199e+00 2.44074862e+01 7.60305652e-03
3.720778000000000141e+00 2.44174537e+01 8.27408893e-03
3.725521000000000083e+00 2.44122151e+01 8.08841578e-03
3.730262999999999884e+00 2.44161464e+01 7.30113844e-03
3.735005999999999826e+00 2.44199379e+01 7.97475359e-03
3.739749000000000212e+00 2.44145286e+01 7.66007642e-03
3.744492000000000154e+00 2.44155956e+01 7.71830737e-03
3.749235000000000095e+00 2.44044017e+01 9.39979836e-03
3.753978000000000037e+00 2.44224126e+01 8.45052109e-03
3.758720999999999979e+00 2.44204862e+01 7.48531922e-03
3.763462999999999781e+00 2.44105705e+01 8.29108722e-03
3.768206000000000166e+00 2.44306031e+01 7.30322992e-03
3.772949000000000108e+00 2.44292005e+01 7.65550804e-03
3.777692000000000050e+00 2.44276096e+01 8.78587371e-03
3.782434999999999992e+00 2.44254292e+01 8.46103473e-03
3.787177999999999933e+00 2.44085054e+01 8.13740071e-03
3.791920999999999875e+00 2.44184850e+01 7.53880499e-03
3.796663999999999817e+00 2.44136899e+01 7.66680208e-03
3.801406000000000063e+00 2.44246286e+01 8.34380843e-03
3.806149000000000004e+00 2.44202498e+01 9.92762883e-03
3.810891999999999946e+00 2.44436923e+01 8.40796233e-03
3.815634999999999888e+00 2.44230263e+01 7.60197379e-03
3.820377999999999830e+00 2.44235183e+01 8.32685853e-03
3.825121000000000215e+00 2.44354586e+01 8.22939633e-03
3.829864000000000157e+00 2.44292338e+01 8.60951024e-03
3.834605999999999959e+00 2.44200525e+01 8.64836565e-03
3.839348999999999901e+00 2.44369408e+01 8.61862194e-03
3.844091999999999842e+00 2.44168068e+01 8.89751201e-03
3.848834999999999784e+00 2.44200998e+01 8.62000528e-03
3.853578000000000170e+00 2.44130617e+01 8.51360716e-03
3.858321000000000112e+00 2.44195312e+01 8.00777237e-03
3.863064000000000053e+00 2.44133979e+01 8.43365173e-03
3.867806999999999995e+00 2.44229673e+01 8.70054650e-03
3.872548999999999797e+00 2.44055022e+01 8.64626898e-03
3.877292000000000183e+00 2.44147659e+01 7.95354973e-03
3.882035000000000124e+00 2.44291843e+01 9.38082453e-03
3.886778000000000066e+00 2.44173173e+01 9.38308566e-03
3.891521000000000008e+00 2.44300938e+01 8.60655455e-03
3.896263999999999950e+00 2.4437746e+01 8.3827450e-03
3.901006999999999891e+00 2.44209774e+01 8.68982397e-03
3.905749000000000137e+00 2.44048806e+01 8.93361042e-03
3.910492000000000079e+00 2.44225326e+01 8.63566081e-03
3.915235000000000021e+00 2.44317543e+01 9.09642358e-03
3.919977999999999962e+00 2.44048516e+01 9.20631917e-03
3.924720999999999904e+00 2.43892050e+01 8.61175599e-03
3.929463999999999846e+00 2.44017448e+01 9.54295982e-03
3.934206999999999788e+00 2.43972362e+01 9.08217032e-03
3.938949000000000034e+00 2.44030408e+01 8.76043668e-03
3.943691999999999975e+00 2.43926674e+01 9.23285092e-03
3.948434999999999917e+00 2.43884034e+01 8.72987786e-03
3.953177999999999859e+00 2.43905627e+01 9.05062002e-03
3.957920999999999800e+00 2.44059184e+01 8.40711105e-03
3.962664000000000186e+00 2.44017359e+01 9.06960366e-03
3.967407000000000128e+00 2.44030405e+01 9.02425927e-03
3.972150000000000070e+00 2.44090488e+01 9.44784489e-03
3.976891999999999872e+00 2.44082135e+01 8.43604649e-03
3.981634999999999813e+00 2.43897877e+01 9.38622090e-03
3.986378000000000199e+00 2.44078024e+01 8.93595638e-03
3.991121000000000141e+00 2.44050723e+01 8.88125761e-03
3.995864000000000082e+00 2.44174084e+01 9.19051997e-03
4.000606999999999580e+00 2.44202410e+01 9.19243439e-03
4.005349999999999966e+00 2.44125317e+01 8.80306109e-03
4.010092000000000212e+00 2.44207004e+01 8.66089869e-03
4.014834999999999710e+00 2.44136994e+01 9.79570795e-03
4.019578000000000095e+00 2.44189502e+01 1.05204657e-02
4.024320999999999593e+00 2.44220231e+01 9.52924115e-03
4.029063999999999979e+00 2.44083118e+01 8.81768188e-03
4.033807000000000365e+00 2.44116713e+01 1.04837305e-02
4.038549999999999862e+00 2.44066314e+01 8.80477800e-03
4.043293000000000248e+00 2.44159788e+01 8.58797925e-03
4.048034999999999606e+00 2.44108049e+01 8.58968742e-03
4.052777999999999992e+00 2.44073831e+01 9.03872100e-03
4.057521000000000377e+00 2.44169367e+01 9.48440328e-03
4.062263999999999875e+00 2.44336322e+01 9.99206102e-03
4.067007000000000261e+00 2.44373298e+01 9.44411270e-03
4.071749999999999758e+00 2.44161430e+01 1.08310433e-02
4.076493000000000144e+00 2.44223694e+01 9.24233729e-03
4.081235000000000390e+00 2.44356864e+01 8.74972492e-03
4.085977999999999888e+00 2.44407924e+01 1.07868097e-02
4.090721000000000274e+00 2.44166840e+01 1.01278578e-02
4.095463999999999771e+00 2.44324885e+01 9.56657628e-03
4.100207000000000157e+00 2.44586785e+01 9.78470295e-03
4.104949999999999655e+00 2.44401711e+01 9.57793023e-03
4.109693000000000040e+00 2.44332072e+01 9.61314333e-03
4.114436000000000426e+00 2.44335570e+01 1.04671045e-02
4.119177999999999784e+00 2.44365803e+01 1.05925485e-02
4.123921000000000170e+00 2.44334354e+01 9.09793229e-03
4.128663999999999668e+00 2.44538889e+01 1.00802463e-02
4.133407000000000053e+00 2.44474204e+01 9.63669188e-03
4.138150000000000439e+00 2.44507478e+01 1.20672701e-02
4.142892999999999937e+00 2.44409346e+01 1.00470538e-02
4.147636000000000323e+00 2.44361642e+01 9.29138749e-03
4.152377999999999680e+00 2.44566610e+01 1.01464063e-02
4.157121000000000066e+00 2.44566987e+01 9.51376823e-03
4.161863999999999564e+00 2.44490187e+01 1.13539368e-02
4.166606999999999950e+00 2.44535311e+01 1.03458807e-02
4.171350000000000335e+00 2.44552997e+01 1.02157135e-02
4.176092999999999833e+00 2.44795634e+01 1.06641235e-02
4.180836000000000219e+00 2.44658572e+01 1.07615075e-02
4.185577999999999577e+00 2.44836040e+01 1.08591622e-02
4.190320999999999962e+00 2.44642970e+01 1.08108789e-02
4.195064000000000348e+00 2.44448970e+01 1.05105439e-02
4.199806999999999846e+00 2.44589580e+01 1.14166392e-02
4.204550000000000232e+00 2.44781930e+01 1.01816424e-02
4.209292999999999729e+00 2.44653512e+01 1.00139719e-02
4.214036000000000115e+00 2.44427244e+01 8.65288080e-03
4.218778999999999613e+00 2.44730837e+01 8.75486651e-03
4.223520999999999859e+00 2.44695042e+01 1.15132136e-02
4.228264000000000244e+00 2.44689579e+01 9.95951027e-03
4.233006999999999742e+00 2.44655337e+01 9.76743078e-03
4.237750000000000128e+00 2.44627817e+01 1.17481959e-02
4.242492999999999626e+00 2.44811996e+01 1.07861036e-02
4.247236000000000011e+00 2.44823407e+01 1.02998208e-02
4.251979000000000397e+00 2.44673433e+01 1.06136487e-02
4.256720999999999755e+00 2.44552703e+01 1.03050230e-02
4.261464000000000141e+00 2.44822801e+01 1.18184328e-02
4.266206999999999638e+00 2.44944277e+01 1.12627321e-02
4.270950000000000024e+00 2.44944435e+01 1.17126357e-02
4.275693000000000410e+00 2.44778931e+01 1.03310464e-02
4.280435999999999908e+00 2.44960728e+01 9.51539423e-03
4.285179000000000293e+00 2.45006574e+01 1.14951838e-02
4.289921999999999791e+00 2.44946796e+01 1.21337451e-02
4.294664000000000037e+00 2.44948134e+01 1.06173162e-02
4.299407000000000423e+00 2.44978690e+01 1.21588066e-02
4.304149999999999920e+00 2.44951485e+01 1.10492465e-02
4.308893000000000306e+00 2.44946797e+01 1.25939602e-02
4.313635999999999804e+00 2.45012456e+01 1.32932006e-02
4.318379000000000190e+00 2.44904953e+01 1.03707037e-02
4.323121999999999687e+00 2.45016192e+01 1.04438426e-02
4.327863999999999933e+00 2.44993009e+01 1.16522164e-02
4.332607000000000319e+00 2.45124020e+01 1.19452612e-02
4.337349999999999817e+00 2.45234077e+01 1.12200797e-02
4.342093000000000202e+00 2.45214642e+01 1.22365845e-02
4.346835999999999700e+00 2.45072271e+01 1.12646452e-02
4.351579000000000086e+00 2.45200842e+01 1.19350262e-02
4.356321999999999584e+00 2.45294058e+01 1.22447190e-02
4.361063999999999830e+00 2.45345676e+01 1.10689864e-02
4.365807000000000215e+00 2.45422629e+01 1.00401539e-02
4.370549999999999713e+00 2.45347294e+01 1.14278617e-02
4.375293000000000099e+00 2.45325286e+01 1.11175380e-02
4.380035999999999596e+00 2.45325577e+01 1.02931268e-02
4.384778999999999982e+00 2.45416756e+01 1.04595898e-02
4.389522000000000368e+00 2.45163409e+01 1.12242598e-02
4.394264999999999866e+00 2.45090906e+01 1.25296878e-02
4.399007000000000112e+00 2.44864636e+01 1.37591716e-02
4.403749999999999609e+00 2.45020638e+01 1.30076157e-02
4.408492999999999995e+00 2.44874045e+01 1.05988684e-02
4.413236000000000381e+00 2.44923524e+01 1.05023617e-02
4.417978999999999878e+00 2.45191283e+01 1.16286074e-02
4.422722000000000264e+00 2.45145436e+01 1.36600566e-02
4.427464999999999762e+00 2.45064588e+01 1.30096080e-02
4.432207000000000008e+00 2.45177569e+01 1.17946246e-02
4.436950000000000394e+00 2.45401851e+01 1.07729042e-02
4.441692999999999891e+00 2.44944038e+01 1.16200535e-02
4.446436000000000277e+00 2.45242814e+01 1.26258419e-02
