@s0 legend "1"
3.872549 25.15392408  0.12004119
3.877292 25.13169692  0.11738461
3.882035 25.12800708  0.12911956
3.886778 25.137941    0.12258589
3.891521 25.12095092  0.11789814
3.896264 25.137881    0.12685213
3.901007 25.18280833  0.13165397
3.905749 25.15451567  0.11535006
3.910492 25.15618208  0.11731344
3.915235 25.15039483  0.11316323
3.919978 25.15398567  0.10866699
3.924721 25.11222467  0.1190544 
3.929464 25.103836  0.118036
3.934207 25.12744083  0.11260218
3.938949 25.14982325  0.11827074
3.943692 25.10291908  0.1215442 
3.948435 25.08499092  0.11128662
3.953178 25.098729    0.11294827
3.957921 25.1067625   0.11964179
3.962664 25.12620883  0.1111044 
3.967407 25.1182825   0.11921732
3.97215 25.13895767  0.11163493
3.976892 25.13028258  0.10512145
3.981635 25.13101517  0.10651208
3.986378 25.12886633  0.11664798
3.991121 25.159313    0.10227595
3.995864 25.13424875  0.10290247
4.000607 25.09691167  0.1120736 
4.00535 25.09803117  0.10457743
4.010092 25.13817767  0.11383758
4.014835 25.09011642  0.10254135
4.019578 25.121999   0.0994493
4.024321 25.09746617  0.09897222
4.029064 25.14762375  0.11579348
4.033807 25.18656608  0.11586989
4.03855 25.16655608  0.122735  
4.043293 25.20688242  0.11667611
4.048035 25.18307767  0.11389112
4.052778 25.15959625  0.1022594 
4.057521 25.15010925  0.11629271
4.062264 25.09315417  0.10091705
4.067007 25.0898045   0.12212583
4.07175 25.16738867  0.10477454
4.076493 25.15346542  0.12125133
4.081235 25.173215    0.12807742
4.085978 25.12597392  0.11762041
4.090721 25.1443805   0.12716188
4.095464 25.107954    0.11048829
4.100207 25.15718875  0.09975743
4.10495 25.1469165   0.10715016
4.109693 25.19288525  0.11479641
4.114436 25.15598725  0.11131784
4.119178 25.16057625  0.10531014
4.123921 25.10517117  0.10891702
4.128664 25.16260508  0.10103304
4.133407 25.15526025  0.11495502
4.13815 25.17949642  0.11098319
4.142893 25.15229867  0.10873218
4.147636 25.20378108  0.11271568
4.152378 25.14831275  0.12438148
4.157121 25.14897192  0.11146731
4.161864 25.16053583  0.1169989 
4.166607 25.17939075  0.10693684
4.17135 25.16836567  0.12652538
4.176093 25.18158908  0.10213206
4.180836 25.21771167  0.11001296
4.185578 25.17227958  0.12524681
4.190321 25.14678717  0.1254748 
4.195064 25.18479842  0.11482268
4.199807 25.1725365   0.10351906
4.20455 25.11763308  0.10877054
4.209293 25.17922875  0.11174713
4.214036 25.18584908  0.12327173
4.218779 25.1887105   0.09409646
4.223521 25.16521458  0.09596688
4.228264 25.13513     0.10849509
4.233007 25.12278708  0.11844447
4.23775 25.21588525  0.10829132
4.242493 25.20139525  0.10444116
4.247236 25.1563975   0.10446109
4.251979 25.20075658  0.12557952
4.256721 25.1918425   0.12901944
4.261464 25.16450542  0.11774943
4.266207 25.23700083  0.10247057
4.27095 25.207       0.10150813
4.275693 25.16078617  0.09948669
4.280436 25.16533442  0.10770442
4.285179 25.21913708  0.08041834
4.289922 25.178103    0.11173976
4.294664 25.19061367  0.10594798
4.299407 25.14103517  0.1080344 
4.30415 25.19094742  0.11925167
4.308893 25.19821975  0.10539025
4.313636 25.16821908  0.10558059
4.318379 25.19552983  0.11153045
4.323122 25.21560375  0.11574093
4.327864 25.26168383  0.09972377
4.332607 25.22369892  0.10509351
4.33735 25.21533008  0.10306348
4.342093 25.16393892  0.12856497
4.346836 25.17967842  0.11848531
4.351579 25.26324908  0.10725075
4.356322 25.26202625  0.11853891
4.361064 25.17196242  0.11967336
4.365807 25.16561608  0.10131099
4.37055 25.2655485   0.10211582
4.375293 25.28965508  0.11276154
4.380036 25.26026125  0.1265893 
4.384779 25.25423133  0.12300487
4.389522 25.22004683  0.12249523
4.394265 25.19797925  0.12114606
4.399007 25.29888825  0.11023954
4.40375 25.18943417  0.10850967
4.408493 25.18516258  0.10173562
4.413236 25.14987383  0.09760627
4.417979 25.21382367  0.10114244
4.422722 25.25541942  0.12032125
4.427465 25.24157883  0.12311714
4.432207 25.17806883  0.08789533
4.43695 25.25248325  0.12324013
4.441693 25.20620433  0.10812892
4.446436 25.201598    0.10741393
4.451179 25.19795992  0.10876238
4.455922 25.16817933  0.11221974
4.460665 25.15217683  0.09069827
4.465408 25.19449242  0.12136971
4.47015 25.22097083  0.11825067
4.474893 25.22391533  0.11891636
4.479636 25.28382608  0.10538297
4.484379 25.29444467  0.09528043
4.489122 25.22746992  0.10562397
4.493865 25.21806308  0.11596372
4.498608 25.22950342  0.11629621
4.50335 25.20429292  0.1118595 
4.508093 25.22188308  0.10029334
4.512836 25.224551    0.10640759
4.517579 25.25820342  0.12755883
4.522322 25.24070933  0.12259185
4.527065 25.27901508  0.12863901
4.531808 25.21465392  0.09878234
4.536551 25.25699125  0.10122577
4.541293 25.14074442  0.10822306
4.546036 25.24423842  0.11823888
4.550779 25.2467445   0.12307238
4.555522 25.33199625  0.11902424
4.560265 25.33481967  0.11864625
4.565008 25.30834208  0.10362835
4.569751 25.36472058  0.10420763
4.574493 25.30259867  0.09615679
4.579236 25.26782542  0.09789013
4.583979 25.30701942  0.10220341
4.588722 25.33538458  0.11914289
4.593465 25.3652545   0.11829617
4.598208 25.30179817  0.10966764
4.602951 25.32350583  0.11322143
4.607693 25.349535    0.11665162
4.612436 25.28547033  0.12085095
4.617179 25.27715117  0.11554522
4.621922 25.33445875  0.10666661
4.626665 25.25138208  0.10919768
4.631408 25.31557833  0.11204001
4.636151 25.34334042  0.12596756
4.640894 25.35410992  0.1037507 
4.645636 25.33206675  0.11463082
4.650379 25.35944158  0.08499951
4.655122 25.38843608  0.09722389
4.659865 25.35470917  0.11622217
4.664608 25.33893433  0.09409599
4.669351 25.38750583  0.10958626
4.674094 25.36766633  0.10568221
4.678836 25.419804    0.10089843
4.683579 25.35434233  0.13870814
4.688322 25.30122775  0.11411971
4.693065 25.34222592  0.09926128
4.697808 25.34340267  0.11099624
4.702551 25.28295083  0.11946812
4.707294 25.30212067  0.13187505
4.712037 25.337459    0.10247639
4.716779 25.39613592  0.11989089
4.721522 25.42230692  0.12668102
4.726265 25.38872758  0.1047895 
4.731008 25.39393608  0.10653756
4.735751 25.37458367  0.12962704
4.740494 25.33552642  0.1142846 
4.745237 25.38833317  0.13493868
4.749979 25.46515092  0.13689096
4.754722 25.47209242  0.13287907
4.759465 25.47470992  0.12919689
4.764208 25.38520417  0.13843986
4.768951 25.46305683  0.1209708 
4.773694 25.362151    0.13073687
4.778437 25.44267317  0.13698767
4.783179 25.39646075  0.11886485
4.787922 25.45548783  0.11642891
4.792665 25.48754125  0.126819  
4.797408 25.419052    0.11533883
4.802151 25.40182192  0.12305534
4.806894 25.39381425  0.11148966
4.811637 25.494626    0.11297481
4.81638 25.4784375   0.14166117
4.821122 25.46596867  0.13712979
4.825865 25.53453125  0.13717701
4.830608 25.49922792  0.09538043
4.835351 25.5775075   0.12401888
4.840094 25.42327783  0.16535221
4.844837 25.51058358  0.12806997
4.84958 25.5653525   0.12386527
4.854322 25.57099392  0.12636522
4.859065 25.52135517  0.1458287 
4.863808 25.50666533  0.1465048 
4.868551 25.70714367  0.13621221
4.873294 25.58153767  0.17585568
4.878037 25.61104575  0.11764211
4.88278 25.68849292  0.14034515
4.887523 25.73842017  0.13764378
4.892265 25.74409825  0.1317997 
4.897008 25.61475167  0.17367811
4.901751 25.7882095   0.12790532
4.906494 25.82517142  0.19556346
4.911237 25.94482833  0.16387813
4.91598 25.85781233  0.13941992
4.920723 26.0767445  0.2134348
4.925465 26.543339    0.17940834
4.930208 26.34267908  0.22147458
4.934951 26.66421767  0.2199473 
4.939694 24.95230375  0.38719298
4.944437 8.44084412 0.27741033
&
